trip_id;start_latitude;start_longitude;zone_start;date;start_trip_hour
2Hire:3443268;-12.10596371;-77.03896332;Zona D;03/12/2019;18
2Hire:3462018;-12.1115942;-77.03897095;Zona D;05/12/2019;12
2Hire:3453698;-12.0913372;-77.03897095;Zona H;04/12/2019;17
2Hire:3431948;-12.10979462;-77.03897095;Zona D;02/12/2019;19
2Hire:3434313;-12.10809708;-77.03897095;Zona D;03/12/2019;6
2Hire:3467564;-12.1062851;-77.03897858;Zona D;05/12/2019;18
2Hire:3429763;-12.09143162;-77.03897858;Zona H;02/12/2019;17
2Hire:3430589;-12.09287357;-77.03897858;Zona H;02/12/2019;18
2Hire:3453399;-12.11640453;-77.03897858;Zona E;04/12/2019;16
2Hire:3434189;-12.1159296;-77.03898621;Zona E;03/12/2019;6
2Hire:3454533;-12.11277962;-77.03898621;Zona D;04/12/2019;18
2Hire:3464017;-12.10353565;-77.03898621;Zona B;05/12/2019;14
2Hire:3446377;-12.10646629;-77.03898621;Zona D;04/12/2019;7
2Hire:3446738;-12.12120342;-77.03898621;Zona E;04/12/2019;7
2Hire:3437577;-12.11419964;-77.03899384;Zona E;03/12/2019;10
2Hire:3459662;-12.1046524;-77.03899384;Zona D;05/12/2019;9
2Hire:3444051;-12.10982323;-77.03899384;Zona D;03/12/2019;19
2Hire:3447768;-12.11417389;-77.03899384;Zona E;04/12/2019;8
2Hire:3455178;-12.09139442;-77.03899384;Zona H;04/12/2019;18
2Hire:3469692;-12.12285233;-77.03899384;Zona E;05/12/2019;21
2Hire:3431396;-12.10588074;-77.03900146;Zona D;02/12/2019;18
2Hire:3461111;-12.11905289;-77.03900146;Zona E;05/12/2019;10
2Hire:3444696;-12.11903477;-77.03900909;Zona E;03/12/2019;20
2Hire:3429181;-12.10460091;-77.03900909;Zona D;02/12/2019;16
2Hire:3439760;-12.1069479;-77.03900909;Zona D;03/12/2019;13
2Hire:3458483;-12.11432838;-77.03900909;Zona E;05/12/2019;7
2Hire:3432934;-12.12027645;-77.03900909;Zona E;02/12/2019;23
2Hire:3451575;-12.08930683;-77.03901672;Zona H;04/12/2019;14
2Hire:3466074;-12.09331131;-77.03902435;Zona A;05/12/2019;16
2Hire:3453703;-12.11165237;-77.03903198;Zona D;04/12/2019;17
2Hire:3445420;-12.10452461;-77.03903961;Zona D;03/12/2019;22
2Hire:3431102;-12.1064558;-77.03903961;Zona D;02/12/2019;18
2Hire:3443339;-12.10830879;-77.03903961;Zona D;03/12/2019;18
2Hire:3469757;-12.11630726;-77.03903961;Zona E;05/12/2019;21
2Hire:3465276;-12.10548782;-77.03904724;Zona D;05/12/2019;15
2Hire:3423998;-12.11422253;-77.03904724;Zona E;02/12/2019;9
2Hire:3440389;-12.1096096;-77.03904724;Zona D;03/12/2019;14
2Hire:3422530;-12.11425972;-77.03904724;Zona E;02/12/2019;7
2Hire:3455007;-12.09797096;-77.03904724;Zona B;04/12/2019;18
2Hire:3452991;-12.10565853;-77.03904724;Zona D;04/12/2019;16
2Hire:3430836;-12.09125996;-77.03904724;Zona H;02/12/2019;18
2Hire:3463093;-12.10985565;-77.03905487;Zona D;05/12/2019;13
2Hire:3463308;-12.10815811;-77.03905487;Zona D;05/12/2019;13
2Hire:3442872;-12.10828114;-77.03905487;Zona D;03/12/2019;17
2Hire:3449426;-12.10977554;-77.0390625;Zona D;04/12/2019;11
2Hire:3440902;-12.10462379;-77.0390625;Zona D;03/12/2019;15
2Hire:3466299;-12.12130642;-77.0390625;Zona E;05/12/2019;17
2Hire:3468786;-12.10989094;-77.03907013;Zona D;05/12/2019;19
2Hire:3430941;-12.11316681;-77.03907013;Zona D;02/12/2019;18
2Hire:3444876;-12.10820961;-77.03907013;Zona D;03/12/2019;20
2Hire:3469413;-12.0951252;-77.03907013;Zona A;05/12/2019;20
2Hire:3454049;-12.11715221;-77.03907013;Zona E;04/12/2019;17
2Hire:3432107;-12.10963821;-77.03908539;Zona D;02/12/2019;19
2Hire:3429881;-12.11722279;-77.03908539;Zona E;02/12/2019;17
2Hire:3450113;-12.11901665;-77.03908539;Zona E;04/12/2019;12
2Hire:3451657;-12.12231922;-77.03908539;Zona E;04/12/2019;14
2Hire:3459126;-12.11905766;-77.03908539;Zona E;05/12/2019;8
2Hire:3450591;-12.11721611;-77.03908539;Zona E;04/12/2019;13
2Hire:3455395;-12.11900139;-77.03909302;Zona E;04/12/2019;19
2Hire:3444122;-12.10974979;-77.03909302;Zona D;03/12/2019;19
2Hire:3436194;-12.10981274;-77.03910065;Zona D;03/12/2019;9
2Hire:3443016;-12.10973263;-77.03910065;Zona D;03/12/2019;17
2Hire:3459474;-12.11639595;-77.03910828;Zona E;05/12/2019;8
2Hire:3467674;-12.10847664;-77.03911591;Zona D;05/12/2019;18
2Hire:3469548;-12.09841156;-77.03913116;Zona B;05/12/2019;20
2Hire:3431804;-12.10979462;-77.03913116;Zona D;02/12/2019;19
2Hire:3456669;-12.12414455;-77.03913116;Zona E;04/12/2019;22
2Hire:3467715;-12.11484623;-77.03913116;Zona E;05/12/2019;18
2Hire:3431825;-12.09809017;-77.03913116;Zona B;02/12/2019;19
2Hire:3454028;-12.10974979;-77.03913879;Zona D;04/12/2019;17
2Hire:3454364;-12.10973167;-77.03914642;Zona D;04/12/2019;17
2Hire:3451467;-12.10674286;-77.03914642;Zona D;04/12/2019;14
2Hire:3443473;-12.11310101;-77.03915405;Zona D;03/12/2019;18
2Hire:3426725;-12.12227058;-77.03916168;Zona E;02/12/2019;12
2Hire:3430060;-12.12302589;-77.03916168;Zona E;02/12/2019;17
2Hire:3462215;-12.10560799;-77.03916931;Zona D;05/12/2019;12
2Hire:3450978;-12.10672665;-77.03916931;Zona D;04/12/2019;13
2Hire:3466355;-12.10661221;-77.03916931;Zona D;05/12/2019;17
2Hire:3454192;-12.10038185;-77.03917694;Zona B;04/12/2019;17
2Hire:3461396;-12.11135006;-77.03917694;Zona D;05/12/2019;11
2Hire:3429100;-12.089221;-77.03917694;Zona H;02/12/2019;16
2Hire:3455170;-12.10562515;-77.03918457;Zona D;04/12/2019;18
2Hire:3429364;-12.10033989;-77.03918457;Zona B;02/12/2019;16
2Hire:3430874;-12.09147739;-77.03919983;Zona H;02/12/2019;18
2Hire:3464238;-12.08963776;-77.03919983;Zona H;05/12/2019;14
2Hire:3463435;-12.10661125;-77.03920746;Zona D;05/12/2019;13
2Hire:3436686;-12.09753323;-77.03920746;Zona A;03/12/2019;9
2Hire:3458389;-12.10666275;-77.03921509;Zona D;05/12/2019;7
2Hire:3423805;-12.08739662;-77.03923035;Zona H;02/12/2019;8
2Hire:3439997;-12.11126423;-77.03924561;Zona D;03/12/2019;14
2Hire:3452166;-12.08966923;-77.03924561;Zona H;04/12/2019;15
2Hire:3436458;-12.10708618;-77.03926086;Zona D;03/12/2019;9
2Hire:3422617;-12.11131287;-77.03926849;Zona D;02/12/2019;7
2Hire:3456293;-12.10709;-77.03927612;Zona D;04/12/2019;20
2Hire:3431538;-12.10855103;-77.03927612;Zona D;02/12/2019;19
2Hire:3423013;-12.11303234;-77.03927612;Zona D;02/12/2019;8
2Hire:3437618;-12.12228966;-77.03928375;Zona E;03/12/2019;10
2Hire:3456633;-12.09861469;-77.03928375;Zona B;04/12/2019;22
2Hire:3459184;-12.09508038;-77.03929138;Zona A;05/12/2019;8
2Hire:3439306;-12.09203529;-77.03929138;Zona H;03/12/2019;13
2Hire:3468420;-12.10965443;-77.03929138;Zona D;05/12/2019;19
2Hire:3461307;-12.09507942;-77.03929901;Zona A;05/12/2019;11
2Hire:3438678;-12.11136627;-77.03929901;Zona D;03/12/2019;12
2Hire:3438482;-12.1070652;-77.03929901;Zona D;03/12/2019;12
2Hire:3465418;-12.12222672;-77.03929901;Zona E;05/12/2019;15
2Hire:3461993;-12.09504509;-77.03930664;Zona A;05/12/2019;12
2Hire:3456356;-12.08831978;-77.03930664;Zona H;04/12/2019;21
2Hire:3449140;-12.10952377;-77.03930664;Zona D;04/12/2019;11
2Hire:3444736;-12.10643101;-77.03931427;Zona D;03/12/2019;20
2Hire:3469158;-12.10569477;-77.03931427;Zona D;05/12/2019;20
2Hire:3455829;-12.10695553;-77.03931427;Zona D;04/12/2019;19
2Hire:3426674;-12.10800171;-77.03931427;Zona D;02/12/2019;12
2Hire:3445371;-12.0898838;-77.0393219;Zona H;03/12/2019;22
2Hire:3426899;-12.11144733;-77.0393219;Zona D;02/12/2019;13
2Hire:3456367;-12.10731697;-77.03932953;Zona D;04/12/2019;21
2Hire:3429524;-12.10857487;-77.03932953;Zona D;02/12/2019;16
2Hire:3426874;-12.08897114;-77.03934479;Zona H;02/12/2019;13
2Hire:3468994;-12.08978176;-77.03934479;Zona H;05/12/2019;19
2Hire:3443588;-12.08824825;-77.03935242;Zona H;03/12/2019;18
2Hire:3427416;-12.08742332;-77.03935242;Zona H;02/12/2019;13
2Hire:3430740;-12.08916187;-77.03935242;Zona H;02/12/2019;18
2Hire:3456200;-12.09294415;-77.03936005;Zona H;04/12/2019;20
2Hire:3455096;-12.10746288;-77.03936005;Zona D;04/12/2019;18
2Hire:3436021;-12.08741379;-77.03936005;Zona H;03/12/2019;8
2Hire:3437342;-12.11142731;-77.03936005;Zona D;03/12/2019;10
2Hire:3466106;-12.10649967;-77.03936005;Zona D;05/12/2019;16
2Hire:3456294;-12.06753731;-77.03936005;;04/12/2019;20
2Hire:3443778;-12.10701656;-77.03936768;Zona D;03/12/2019;18
2Hire:3432281;-12.08995914;-77.03936768;Zona H;02/12/2019;20
2Hire:3432629;-12.08995914;-77.03936768;Zona H;02/12/2019;21
2Hire:3430186;-12.10717869;-77.03936768;Zona D;02/12/2019;17
2Hire:3452691;-12.08739185;-77.03936768;Zona H;04/12/2019;15
2Hire:3429533;-12.10859776;-77.03936768;Zona D;02/12/2019;16
2Hire:3459613;-12.11713028;-77.03937531;Zona E;05/12/2019;9
2Hire:3441609;-12.106287;-77.03937531;Zona D;03/12/2019;16
2Hire:3425666;-12.12388611;-77.03938293;Zona E;02/12/2019;11
2Hire:3429093;-12.08924198;-77.03938293;Zona H;02/12/2019;16
2Hire:3451233;-12.10709381;-77.03938293;Zona D;04/12/2019;14
2Hire:3423474;-12.0873661;-77.03938293;Zona H;02/12/2019;8
2Hire:3429076;-12.08927441;-77.03939819;Zona H;02/12/2019;16
2Hire:3456397;-12.10709953;-77.03939819;Zona D;04/12/2019;21
2Hire:3428412;-12.08740997;-77.03939819;Zona H;02/12/2019;15
2Hire:3450261;-12.10706615;-77.03940582;Zona D;04/12/2019;13
2Hire:3456084;-12.12009525;-77.03940582;Zona E;04/12/2019;20
2Hire:3445416;-12.11788559;-77.03942108;Zona E;03/12/2019;22
2Hire:3455804;-12.10705853;-77.03942108;Zona D;04/12/2019;19
2Hire:3431296;-12.10708618;-77.03942871;Zona D;02/12/2019;18
2Hire:3453006;-12.1068964;-77.03942871;Zona D;04/12/2019;16
2Hire:3432744;-12.10724735;-77.03943634;Zona D;02/12/2019;22
2Hire:3463884;-12.08752155;-77.03944397;Zona H;05/12/2019;14
2Hire:3443981;-12.11134624;-77.03944397;Zona D;03/12/2019;18
2Hire:3439810;-12.09550571;-77.0394516;Zona A;03/12/2019;13
2Hire:3444131;-12.10727882;-77.03945923;Zona D;03/12/2019;19
2Hire:3431381;-12.09546566;-77.03946686;Zona A;02/12/2019;18
2Hire:3443230;-12.08740234;-77.03946686;Zona H;03/12/2019;18
2Hire:3458811;-12.08736992;-77.03947449;Zona H;05/12/2019;8
2Hire:3453278;-12.10722542;-77.03947449;Zona D;04/12/2019;16
2Hire:3465071;-12.12324047;-77.03947449;Zona E;05/12/2019;15
2Hire:3467093;-12.08739185;-77.03947449;Zona H;05/12/2019;17
2Hire:3468640;-12.10698318;-77.03949738;Zona D;05/12/2019;19
2Hire:3422542;-12.11289787;-77.03949738;Zona D;02/12/2019;7
2Hire:3468542;-12.10734558;-77.039505;Zona D;05/12/2019;19
2Hire:3451649;-12.10697842;-77.03952789;Zona D;04/12/2019;14
2Hire:3460681;-12.09334469;-77.03952789;Zona A;05/12/2019;10
2Hire:3427933;-12.10692024;-77.03953552;Zona D;02/12/2019;14
2Hire:3455906;-12.1069994;-77.03954315;Zona D;04/12/2019;19
2Hire:3428156;-12.09176254;-77.03954315;Zona H;02/12/2019;14
2Hire:3455724;-12.10694122;-77.03954315;Zona D;04/12/2019;19
2Hire:3435721;-12.09300613;-77.03954315;Zona H;03/12/2019;8
2Hire:3437859;-12.11528873;-77.03955078;Zona E;03/12/2019;11
2Hire:3455725;-12.09298134;-77.03955841;Zona H;04/12/2019;19
2Hire:3452270;-12.09886074;-77.03956604;Zona B;04/12/2019;15
2Hire:3457798;-12.1226263;-77.03956604;Zona E;05/12/2019;6
2Hire:3446976;-12.10693645;-77.03956604;Zona D;04/12/2019;8
2Hire:3427360;-12.1142149;-77.03957367;Zona E;02/12/2019;13
2Hire:3434912;-12.09149361;-77.03957367;Zona H;03/12/2019;7
2Hire:3454852;-12.11166477;-77.03957367;Zona D;04/12/2019;18
2Hire:3430951;-12.09300423;-77.03957367;Zona H;02/12/2019;18
2Hire:3456724;-12.11529827;-77.0395813;Zona E;04/12/2019;23
2Hire:3468738;-12.09159756;-77.0395813;Zona H;05/12/2019;19
2Hire:3456694;-12.11705971;-77.03958893;Zona E;04/12/2019;23
2Hire:3439173;-12.09293461;-77.03959656;Zona H;03/12/2019;13
2Hire:3460423;-12.09294701;-77.03959656;Zona H;05/12/2019;9
2Hire:3435911;-12.09295464;-77.03960419;Zona H;03/12/2019;8
2Hire:3445435;-12.10694885;-77.03960419;Zona D;03/12/2019;23
2Hire:3456654;-12.11714554;-77.03961945;Zona E;04/12/2019;22
2Hire:3426872;-12.10703659;-77.03961945;Zona D;02/12/2019;13
2Hire:3464201;-12.09710503;-77.03961945;Zona A;05/12/2019;14
2Hire:3440408;-12.10697269;-77.03962708;Zona D;03/12/2019;14
2Hire:3459608;-12.10724163;-77.03962708;Zona D;05/12/2019;9
2Hire:3439768;-12.08749485;-77.03962708;Zona H;03/12/2019;13
2Hire:3450644;-12.11904812;-77.03964233;Zona E;04/12/2019;13
2Hire:3436862;-12.10696507;-77.03964233;Zona D;03/12/2019;9
2Hire:3466420;-12.11888885;-77.03964996;Zona E;05/12/2019;17
2Hire:3432994;-12.10711956;-77.03966522;Zona D;02/12/2019;23
2Hire:3465391;-12.11181259;-77.03966522;Zona D;05/12/2019;15
2Hire:3459857;-12.09147739;-77.03966522;Zona H;05/12/2019;9
2Hire:3423591;-12.09299183;-77.03967285;Zona H;02/12/2019;8
2Hire:3440961;-12.11898708;-77.03967285;Zona E;03/12/2019;15
2Hire:3456236;-12.09655762;-77.03968048;Zona A;04/12/2019;20
2Hire:3469518;-12.11097622;-77.03968048;Zona D;05/12/2019;20
2Hire:3455908;-12.12238598;-77.03968811;Zona E;04/12/2019;19
2Hire:3441248;-12.12233257;-77.03968811;Zona E;03/12/2019;15
2Hire:3458770;-12.08749199;-77.03968811;Zona H;05/12/2019;8
2Hire:3449413;-12.11904907;-77.03969574;Zona E;04/12/2019;11
2Hire:3456747;-12.11101627;-77.03969574;Zona D;04/12/2019;23
2Hire:3458111;-12.09147263;-77.03969574;Zona H;05/12/2019;7
2Hire:3424828;-12.11271858;-77.03969574;Zona D;02/12/2019;10
2Hire:3427600;-12.11270714;-77.03969574;Zona D;02/12/2019;13
2Hire:3463934;-12.11172485;-77.03970337;Zona D;05/12/2019;14
2Hire:3449367;-12.091506;-77.03971863;Zona H;04/12/2019;11
2Hire:3456630;-12.09158611;-77.03971863;Zona H;04/12/2019;22
2Hire:3435431;-12.09162807;-77.03971863;Zona H;03/12/2019;8
2Hire:3427142;-12.10907459;-77.03972626;Zona D;02/12/2019;13
2Hire:3427132;-12.10907459;-77.03972626;Zona D;02/12/2019;13
2Hire:3469315;-12.09107971;-77.03972626;Zona H;05/12/2019;20
2Hire:3422398;-12.12222958;-77.03972626;Zona E;02/12/2019;7
2Hire:3463008;-12.11943245;-77.03974152;Zona E;05/12/2019;13
2Hire:3459396;-12.09142303;-77.03974152;Zona H;05/12/2019;8
2Hire:3456222;-12.1221838;-77.03974152;Zona E;04/12/2019;20
2Hire:3427714;-12.10748386;-77.03975677;Zona D;02/12/2019;14
2Hire:3445521;-12.11929035;-77.0397644;Zona E;03/12/2019;23
2Hire:3428322;-12.08419704;-77.03977203;Zona H;02/12/2019;14
2Hire:3430965;-12.11176395;-77.03977966;Zona D;02/12/2019;18
2Hire:3444602;-12.09154129;-77.03977966;Zona H;03/12/2019;19
2Hire:3446556;-12.09149551;-77.03978729;Zona H;04/12/2019;7
2Hire:3469786;-12.1201067;-77.03978729;Zona E;05/12/2019;21
2Hire:3460075;-12.09527779;-77.03978729;Zona A;05/12/2019;9
2Hire:3428802;-12.12320518;-77.03978729;Zona E;02/12/2019;15
2Hire:3455043;-12.10909367;-77.03978729;Zona D;04/12/2019;18
2Hire:3450005;-12.1068449;-77.03979492;Zona D;04/12/2019;12
2Hire:3428786;-12.12322521;-77.03981018;Zona E;02/12/2019;15
2Hire:3467883;-12.12330532;-77.03981018;Zona E;05/12/2019;18
2Hire:3464599;-12.12324333;-77.03981018;Zona E;05/12/2019;14
2Hire:3464586;-12.1232233;-77.03981018;Zona E;05/12/2019;14
2Hire:3456118;-12.11056614;-77.03982544;Zona D;04/12/2019;20
2Hire:3456642;-12.09148979;-77.03982544;Zona H;04/12/2019;22
2Hire:3445235;-12.12326241;-77.03982544;Zona E;03/12/2019;21
2Hire:3439199;-12.0913496;-77.03982544;Zona H;03/12/2019;13
2Hire:3464383;-12.12324715;-77.03982544;Zona E;05/12/2019;14
2Hire:3429619;-12.11875439;-77.03982544;Zona E;02/12/2019;16
2Hire:3422747;-12.09144402;-77.03983307;Zona H;02/12/2019;7
2Hire:3467108;-12.12322807;-77.03983307;Zona E;05/12/2019;17
2Hire:3440230;-12.11271572;-77.03983307;Zona D;03/12/2019;14
2Hire:3456636;-12.09144878;-77.0398407;Zona H;04/12/2019;22
2Hire:3444379;-12.1232357;-77.0398407;Zona E;03/12/2019;19
2Hire:3445449;-12.12321758;-77.0398407;Zona E;03/12/2019;23
2Hire:3469220;-12.12324905;-77.0398407;Zona E;05/12/2019;20
2Hire:3464461;-12.12321568;-77.0398407;Zona E;05/12/2019;14
2Hire:3464240;-12.12328815;-77.0398407;Zona E;05/12/2019;14
2Hire:3436008;-12.09151936;-77.0398407;Zona H;03/12/2019;8
2Hire:3442051;-12.12326241;-77.03984833;Zona E;03/12/2019;16
2Hire:3442049;-12.12331104;-77.03984833;Zona E;03/12/2019;16
2Hire:3423286;-12.12243843;-77.03984833;Zona E;02/12/2019;8
2Hire:3430530;-12.12329865;-77.03985596;Zona E;02/12/2019;18
2Hire:3432000;-12.10909653;-77.03985596;Zona D;02/12/2019;19
2Hire:3437723;-12.107584;-77.03985596;Zona D;03/12/2019;11
2Hire:3441526;-12.09528637;-77.03985596;Zona A;03/12/2019;16
2Hire:3431286;-12.08846188;-77.03986359;Zona H;02/12/2019;18
2Hire:3464416;-12.12328053;-77.03986359;Zona E;05/12/2019;14
2Hire:3435848;-12.09538746;-77.03987122;Zona A;03/12/2019;8
2Hire:3431718;-12.09522533;-77.03987122;Zona A;02/12/2019;19
2Hire:3442882;-12.11170483;-77.03987885;Zona D;03/12/2019;17
2Hire:3462340;-12.09113598;-77.03987885;Zona H;05/12/2019;12
2Hire:3469750;-12.12329865;-77.03987885;Zona E;05/12/2019;21
2Hire:3469109;-12.11410522;-77.03987885;Zona E;05/12/2019;20
2Hire:3424337;-12.1076889;-77.0398941;Zona D;02/12/2019;9
2Hire:3444791;-12.11709499;-77.0398941;Zona E;03/12/2019;20
2Hire:3448549;-12.11404514;-77.0398941;Zona E;04/12/2019;10
2Hire:3452465;-12.10657978;-77.0398941;Zona D;04/12/2019;15
2Hire:3430738;-12.09054375;-77.03990173;Zona H;02/12/2019;18
2Hire:3432528;-12.1233139;-77.03990936;Zona E;02/12/2019;21
2Hire:3464570;-12.12323475;-77.03990936;Zona E;05/12/2019;14
2Hire:3428927;-12.12332821;-77.03990936;Zona E;02/12/2019;15
2Hire:3452687;-12.12316895;-77.03992462;Zona E;04/12/2019;15
2Hire:3444557;-12.11400318;-77.03993988;Zona E;03/12/2019;19
2Hire:3431491;-12.11703777;-77.03994751;Zona E;02/12/2019;19
2Hire:3454298;-12.11425972;-77.03995514;Zona E;04/12/2019;17
2Hire:3435647;-12.10016918;-77.0399704;Zona B;03/12/2019;8
2Hire:3432986;-12.12310505;-77.03998566;Zona E;02/12/2019;23
2Hire:3440760;-12.11431122;-77.03999329;Zona E;03/12/2019;14
2Hire:3425363;-12.08938217;-77.04000854;Zona H;02/12/2019;11
2Hire:3464600;-12.12341785;-77.04000854;Zona E;05/12/2019;14
2Hire:3425198;-12.09549332;-77.04001617;Zona A;02/12/2019;10
2Hire:3432540;-12.1219902;-77.0400238;Zona E;02/12/2019;21
2Hire:3446971;-12.11417198;-77.04003143;Zona E;04/12/2019;8
2Hire:3440756;-12.11440754;-77.04003906;Zona E;03/12/2019;14
2Hire:3445355;-12.09159374;-77.04003906;Zona H;03/12/2019;22
2Hire:3451999;-12.0899477;-77.04004669;Zona H;04/12/2019;15
2Hire:3456521;-12.12385941;-77.04004669;Zona E;04/12/2019;21
2Hire:3443965;-12.11066341;-77.04004669;Zona D;03/12/2019;18
2Hire:3455610;-12.08988094;-77.04004669;Zona H;04/12/2019;19
2Hire:3467000;-12.1237936;-77.04005432;Zona E;05/12/2019;17
2Hire:3466705;-12.12007236;-77.04005432;Zona E;05/12/2019;17
2Hire:3468962;-12.12008762;-77.04006958;Zona E;05/12/2019;19
2Hire:3436968;-12.11066914;-77.04006958;Zona D;03/12/2019;9
2Hire:3469198;-12.10702229;-77.04007721;Zona D;05/12/2019;20
2Hire:3448157;-12.10535431;-77.04007721;Zona D;04/12/2019;9
2Hire:3437996;-12.08969688;-77.04007721;Zona H;03/12/2019;11
2Hire:3423823;-12.10536003;-77.04009247;Zona D;02/12/2019;8
2Hire:3440305;-12.1086483;-77.04009247;Zona D;03/12/2019;14
2Hire:3424815;-12.12122822;-77.0401001;Zona E;02/12/2019;10
2Hire:3432595;-12.12116814;-77.04010773;Zona E;02/12/2019;21
2Hire:3456128;-12.10664272;-77.04010773;Zona D;04/12/2019;20
2Hire:3454107;-12.10865498;-77.04010773;Zona D;04/12/2019;17
2Hire:3434242;-12.09016514;-77.04010773;Zona H;03/12/2019;6
2Hire:3440309;-12.10866261;-77.04010773;Zona D;03/12/2019;14
2Hire:3454189;-12.12007141;-77.04011536;Zona E;04/12/2019;17
2Hire:3437236;-12.12384796;-77.04011536;Zona E;03/12/2019;10
2Hire:3422992;-12.12274837;-77.04012299;Zona E;02/12/2019;8
2Hire:3455325;-12.11056423;-77.04013062;Zona D;04/12/2019;19
2Hire:3455843;-12.12125206;-77.04013062;Zona E;04/12/2019;19
2Hire:3429371;-12.12124443;-77.04013824;Zona E;02/12/2019;16
2Hire:3450608;-12.10701942;-77.04013824;Zona D;04/12/2019;13
2Hire:3458036;-12.1109724;-77.04013824;Zona D;05/12/2019;7
2Hire:3454085;-12.10592175;-77.04014587;Zona D;04/12/2019;17
2Hire:3436156;-12.11223793;-77.0401535;Zona D;03/12/2019;8
2Hire:3434292;-12.11210728;-77.04016113;Zona D;03/12/2019;6
2Hire:3438279;-12.10538101;-77.04016113;Zona D;03/12/2019;12
2Hire:3466809;-12.09522247;-77.04016876;Zona A;05/12/2019;17
2Hire:3452773;-12.1108284;-77.04016876;Zona D;04/12/2019;16
2Hire:3464227;-12.10538101;-77.04016876;Zona D;05/12/2019;14
2Hire:3466796;-12.1056881;-77.04016876;Zona D;05/12/2019;17
2Hire:3453614;-12.10619164;-77.04017639;Zona D;04/12/2019;17
2Hire:3456744;-12.10718822;-77.04017639;Zona D;04/12/2019;23
2Hire:3445176;-12.1106081;-77.04018402;Zona D;03/12/2019;21
2Hire:3461052;-12.09349442;-77.04019165;Zona A;05/12/2019;10
2Hire:3431320;-12.10655785;-77.04019928;Zona D;02/12/2019;18
2Hire:3452623;-12.10738754;-77.04021454;Zona D;04/12/2019;15
2Hire:3432596;-12.11220837;-77.04021454;Zona D;02/12/2019;21
2Hire:3461937;-12.10707569;-77.04022217;Zona D;05/12/2019;12
2Hire:3443061;-12.11218643;-77.04022217;Zona D;03/12/2019;18
2Hire:3458418;-12.10584927;-77.04022217;Zona D;05/12/2019;7
2Hire:3439293;-12.1061182;-77.04022217;Zona D;03/12/2019;13
2Hire:3424941;-12.09345055;-77.0402298;Zona A;02/12/2019;10
2Hire:3464973;-12.11091995;-77.04023743;Zona D;05/12/2019;15
2Hire:3454612;-12.0953083;-77.04023743;Zona A;04/12/2019;18
2Hire:3454889;-12.10719204;-77.04023743;Zona D;04/12/2019;18
2Hire:3426939;-12.10537529;-77.04023743;Zona D;02/12/2019;13
2Hire:3461631;-12.09527683;-77.04023743;Zona A;05/12/2019;11
2Hire:3454631;-12.1082716;-77.04023743;Zona D;04/12/2019;18
2Hire:3450820;-12.10673237;-77.04025269;Zona D;04/12/2019;13
2Hire:3448309;-12.09525681;-77.04025269;Zona A;04/12/2019;9
2Hire:3442341;-12.12129021;-77.04026031;Zona E;03/12/2019;17
2Hire:3459115;-12.09338474;-77.04026031;Zona A;05/12/2019;8
2Hire:3440943;-12.11624432;-77.04026031;Zona E;03/12/2019;15
2Hire:3441568;-12.09407902;-77.04026794;Zona A;03/12/2019;16
2Hire:3449152;-12.11618137;-77.04026794;Zona E;04/12/2019;11
2Hire:3448304;-12.10681725;-77.04026794;Zona D;04/12/2019;9
2Hire:3435945;-12.09397316;-77.04026794;Zona A;03/12/2019;8
2Hire:3463923;-12.09372044;-77.04026794;Zona A;05/12/2019;14
2Hire:3446707;-12.12272072;-77.0402832;Zona E;04/12/2019;7
2Hire:3425399;-12.12265301;-77.0402832;Zona E;02/12/2019;11
2Hire:3457907;-12.09999847;-77.04030609;Zona B;05/12/2019;7
2Hire:3462239;-12.10718155;-77.04031372;Zona D;05/12/2019;12
2Hire:3460310;-12.09286404;-77.04032135;Zona H;05/12/2019;9
2Hire:3465303;-12.10636139;-77.04032135;Zona D;05/12/2019;15
2Hire:3448729;-12.09308815;-77.04032135;Zona H;04/12/2019;10
2Hire:3442837;-12.12263775;-77.04032898;Zona E;03/12/2019;17
2Hire:3461661;-12.09969425;-77.04032898;Zona B;05/12/2019;11
2Hire:3462749;-12.10631084;-77.04032898;Zona D;05/12/2019;13
2Hire:3450914;-12.09566879;-77.04032898;Zona A;04/12/2019;13
2Hire:3469179;-12.12252808;-77.04033661;Zona E;05/12/2019;20
2Hire:3466610;-12.10583687;-77.04033661;Zona D;05/12/2019;17
2Hire:3426618;-12.1069088;-77.04034424;Zona D;02/12/2019;12
2Hire:3463644;-12.12286472;-77.04034424;Zona E;05/12/2019;13
2Hire:3467352;-12.09313393;-77.04034424;Zona H;05/12/2019;18
2Hire:3464160;-12.12244606;-77.04035187;Zona E;05/12/2019;14
2Hire:3467488;-12.10007668;-77.0403595;Zona B;05/12/2019;18
2Hire:3464218;-12.10698509;-77.04036713;Zona D;05/12/2019;14
2Hire:3447861;-12.11478519;-77.04036713;Zona E;04/12/2019;9
2Hire:3436103;-12.09144592;-77.04036713;Zona H;03/12/2019;8
2Hire:3464841;-12.09969807;-77.04037476;Zona B;05/12/2019;15
2Hire:3469792;-12.12373447;-77.04037476;Zona E;05/12/2019;21
2Hire:3445058;-12.12262726;-77.04038239;Zona E;03/12/2019;21
2Hire:3452761;-12.10802555;-77.04039001;Zona D;04/12/2019;16
2Hire:3435498;-12.119174;-77.04039764;Zona E;03/12/2019;8
